id,user,contest,place 
25017,7372,160,100
25018,7373,87,126
25019,7374,87,127
25020,7374,123,181
25021,7375,87,127
25022,7375,100,124
25023,7375,154,10
25024,7375,183,106
25025,7375,184,48
25026,7375,200,140
25027,7376,87,129
25028,7377,87,129
25029,7378,87,129
25030,7378,136,190
25031,7378,149,105
25032,7378,150,97
25033,7378,165,91
25034,7378,166,162
25035,7378,170,35
25036,7379,87,129
25037,7380,87,129
25038,7381,87,134
25039,7382,87,135
25040,7383,87,135
25041,7383,102,177
25042,7383,152,174
25043,7383,154,39
25044,7384,87,138
25045,7384,184,57
25046,7385,87,138
25047,7386,87,138
25048,7386,148,114
25049,7387,87,142
25050,7388,87,143
25051,7389,87,143
25052,7390,87,145
25053,7391,87,147
25054,7391,104,33
25055,7392,87,148
25056,7392,98,30
25057,7393,87,148
25058,7394,87,151
25059,7394,98,53
25060,7395,87,151
25061,7396,87,151
25062,7397,87,151
25063,7397,102,161
25064,7397,113,178
25065,7397,134,160
25066,7398,87,151
25067,7399,87,156
25068,7399,137,69
25069,7400,87,157
25070,7401,87,157
25071,7401,106,33
25072,7401,116,1
25073,7402,87,157
25074,7402,162,105
25075,7403,87,160
25076,7404,87,161
25077,7405,87,161
25078,7405,163,136
25079,7406,87,165
25080,7407,87,165
25081,7408,87,165
25082,7408,106,36
25083,7408,119,116
25084,7408,120,161
25085,7408,130,125
25086,7409,87,168
25087,7410,87,168
25088,7411,87,171
25089,7411,98,3
25090,7412,87,173
25091,7412,108,148
25092,7413,87,173
25093,7414,87,175
25094,7414,143,157
25095,7414,168,65
25096,7415,87,177
25097,7416,87,177
25098,7417,87,177
25099,7417,137,9
25100,7418,87,182
25101,7418,137,180
25102,7419,87,184
25103,7420,87,185
25104,7421,87,185
25105,7422,87,185
25106,7422,110,96
25107,7423,87,185
25108,7424,87,190
25109,7425,87,191
25110,7425,164,120
25111,7425,183,125
25112,7426,87,192
25113,7427,87,192
25114,7428,87,194
25115,7429,87,194
25116,7430,87,196
25117,7431,87,199
25118,7432,87,199
25119,7433,88,13
25120,7434,88,16
25121,7435,88,18
25122,7436,88,19
25123,7437,88,21
25124,7437,143,116
25125,7437,170,57
25126,7437,183,22
25127,7438,88,27
25128,7438,89,199
25129,7439,88,30
25130,7440,88,31
25131,7441,88,41
25132,7442,88,43
25133,7442,96,162
25134,7443,88,44
25135,7443,89,149
25136,7443,90,41
25137,7443,96,1
25138,7444,88,46
25139,7444,90,151
25140,7444,111,39
25141,7445,88,48
25142,7445,96,127
25143,7445,105,82
25144,7445,155,135
25145,7445,200,75
25146,7446,88,49
25147,7446,136,85
25148,7446,155,200
25149,7447,88,49
25150,7448,88,51
25151,7448,94,96
25152,7448,97,122
25153,7448,119,194
25154,7448,184,81
25155,7449,88,52
25156,7449,109,33
25157,7449,110,80
25158,7449,121,56
25159,7449,146,187
25160,7449,159,138
25161,7449,191,197
25162,7450,88,53
25163,7450,99,168
25164,7451,88,55
25165,7451,105,177
25166,7451,134,118
25167,7451,135,23
25168,7451,154,81
25169,7452,88,58
25170,7453,88,59
25171,7453,95,26
25172,7454,88,60
25173,7454,90,174
25174,7454,136,148
25175,7455,88,63
25176,7455,95,17
25177,7456,88,65
25178,7457,88,65
25179,7458,88,72
25180,7459,88,73
25181,7459,111,84
25182,7459,193,56
25183,7460,88,74
25184,7460,90,24
25185,7460,154,79
25186,7460,161,7
25187,7461,88,76
25188,7461,95,68
25189,7462,88,78
25190,7462,97,164
25191,7462,161,117
25192,7463,88,82
25193,7463,126,141
25194,7464,88,83
25195,7464,90,174
25196,7465,88,84
25197,7465,190,80
25198,7466,88,87
25199,7466,117,123
25200,7466,127,5
25201,7467,88,94
25202,7467,143,131
25203,7467,167,185
25204,7468,88,95
25205,7469,88,98
25206,7469,97,156
25207,7469,117,38
25208,7469,131,48
25209,7470,88,98
25210,7471,88,102
25211,7471,97,164
25212,7471,129,138
25213,7472,88,103
25214,7472,135,135
25215,7472,143,14
25216,7472,144,148
25217,7472,190,45
25218,7473,88,103
25219,7473,90,45
25220,7474,88,108
25221,7475,88,111
25222,7475,200,174
25223,7476,88,114
25224,7476,121,27
25225,7477,88,114
25226,7478,88,118
25227,7479,88,120
25228,7480,88,120
25229,7480,100,112
25230,7481,88,123
25231,7482,88,124
25232,7482,119,87
25233,7482,120,105
25234,7482,126,88
25235,7482,128,65
25236,7482,129,174
25237,7482,193,95
25238,7483,88,126
25239,7483,128,114
25240,7483,135,124
25241,7484,88,128
25242,7485,88,129
25243,7486,88,134
25244,7486,118,152
25245,7486,158,46
25246,7486,200,164
25247,7487,88,134
25248,7487,198,65
25249,7488,88,134
25250,7488,104,15
25251,7489,88,139
25252,7489,109,159
25253,7489,135,153
25254,7490,88,145
25255,7490,93,23
25256,7490,200,168
25257,7491,88,145
25258,7492,88,149
25259,7492,95,8
25260,7493,88,152
25261,7493,129,33
25262,7493,131,200
25263,7493,159,94
25264,7493,167,166
25265,7493,171,150
25266,7494,88,163
25267,7494,126,29
25268,7494,165,136
25269,7494,167,177
25270,7495,88,166
25271,7496,88,167
25272,7496,102,126
25273,7497,88,170
25274,7498,88,174
25275,7498,125,13
25276,7498,133,142
25277,7499,88,176
25278,7499,93,81
25279,7499,111,150
25280,7499,114,75
25281,7499,128,36
25282,7499,142,127
25283,7499,163,173
25284,7500,88,177
25285,7500,95,137
25286,7500,111,138
25287,7500,121,63
25288,7501,88,183
25289,7501,113,9
25290,7501,114,147
25291,7501,127,47
25292,7501,135,105
25293,7501,139,138
25294,7501,149,105
25295,7501,150,138
25296,7501,151,40
25297,7501,165,168
25298,7501,166,114
25299,7502,88,188
25300,7502,95,131
25301,7502,112,69
25302,7502,131,187
25303,7502,144,163
25304,7502,179,176
25305,7502,190,193
25306,7502,197,138
25307,7503,88,190
25308,7503,185,189
25309,7503,193,36
25310,7503,200,126
25311,7504,88,191
25312,7504,111,72
25313,7504,133,89
25314,7505,88,200
25315,7505,127,134
25316,7506,89,47
25317,7506,103,40
25318,7507,89,53
25319,7507,90,16
25320,7507,119,61
25321,7507,120,76
25322,7507,200,16
25323,7508,89,72
25324,7508,103,93
25325,7508,107,17
25326,7508,144,93
25327,7508,146,24
25328,7509,89,97
25329,7510,89,162
25330,7510,99,120
25331,7511,89,188
25332,7512,89,196
25333,7512,107,150
25334,7513,90,7
25335,7513,94,30
25336,7513,97,5
25337,7513,122,2
25338,7513,163,79
25339,7514,90,13
25340,7515,90,52
25341,7515,96,200
25342,7515,97,67
25343,7516,90,57
25344,7516,92,159
25345,7516,95,160
25346,7516,120,173
25347,7516,128,163
25348,7516,150,56
25349,7517,90,64
25350,7518,90,67
25351,7519,90,82
25352,7520,90,92
25353,7521,90,103
25354,7522,90,109
25355,7523,90,109
25356,7523,97,196
25357,7523,122,83
25358,7524,90,111
25359,7525,90,112
25360,7525,105,44
25361,7526,90,126
25362,7527,90,126
25363,7527,101,140
25364,7527,158,5
25365,7527,161,80
25366,7528,90,135
25367,7529,90,137
25368,7529,95,20
25369,7530,90,140
25370,7531,90,146
25371,7531,99,161
25372,7532,90,153
25373,7533,90,166
25374,7533,95,10
25375,7533,151,49
25376,7534,90,166
25377,7534,95,29
25378,7535,90,166
25379,7535,96,45
25380,7536,90,170
25381,7536,111,82
25382,7536,151,63
25383,7537,90,170
25384,7537,95,52
25385,7537,105,59
25386,7537,114,126
25387,7537,117,10
25388,7537,118,21
25389,7537,122,77
25390,7537,124,198
25391,7537,131,70
25392,7537,136,32
25393,7537,143,50
25394,7537,144,38
25395,7537,146,57
25396,7537,150,124
25397,7537,152,68
25398,7537,155,62
25399,7537,157,44
25400,7537,161,52
25401,7537,165,181
25402,7537,167,42
25403,7537,171,41
25404,7537,181,119
25405,7537,190,145
25406,7537,191,58
25407,7537,193,54
25408,7537,197,115
25409,7537,200,56
25410,7538,90,181
25411,7539,90,192
25412,7539,96,46
25413,7539,107,139
25414,7540,91,2
25415,7541,91,3
25416,7542,91,4
25417,7543,91,5
25418,7543,182,69
25419,7544,91,6
25420,7545,91,7
25421,7546,91,8
25422,7546,100,174
25423,7547,91,9
25424,7548,91,10
25425,7548,93,33
25426,7548,96,107
25427,7548,152,94
25428,7549,91,11
25429,7550,91,12
25430,7551,91,13
25431,7552,91,14
25432,7552,132,24
25433,7552,164,99
25434,7552,170,121
25435,7553,91,15
25436,7553,95,197
25437,7553,126,93
25438,7553,152,175
25439,7554,91,16
25440,7554,116,194
25441,7555,91,17
25442,7556,91,20
25443,7556,134,89
25444,7556,176,151
25445,7557,91,22
25446,7557,100,134
25447,7557,164,8
25448,7558,91,23
25449,7559,91,24
25450,7560,91,25
25451,7560,104,83
25452,7560,128,124
25453,7561,91,27
25454,7562,91,28
25455,7563,91,29
25456,7564,91,30
25457,7565,91,31
25458,7566,91,32
25459,7567,91,33
25460,7568,91,34
25461,7568,93,99
25462,7568,108,191
25463,7568,113,99
25464,7569,91,35
25465,7570,91,36
25466,7570,100,32
25467,7570,114,28
25468,7570,118,77
25469,7570,176,157
25470,7571,91,37
25471,7572,91,38
25472,7573,91,39
25473,7573,198,170
25474,7574,91,41
25475,7575,91,42
25476,7576,91,43
25477,7577,91,44
25478,7577,145,38
25479,7578,91,46
25480,7578,114,50
25481,7578,176,169
25482,7579,91,47
25483,7580,91,48
25484,7581,91,49
25485,7581,154,161
25486,7582,91,50
25487,7582,102,133
25488,7583,91,50
25489,7584,91,53
25490,7585,91,54
25491,7585,126,152
25492,7585,127,141
25493,7586,91,55
25494,7586,98,103
25495,7586,104,110
25496,7587,91,55
25497,7587,116,95
25498,7588,91,57
25499,7588,180,111
25500,7589,91,59
25501,7590,91,60
25502,7591,91,61
25503,7592,91,63
25504,7593,91,64
25505,7593,100,191
25506,7594,91,66
25507,7595,91,67
25508,7595,134,20
25509,7596,91,68
25510,7596,111,85
25511,7596,128,56
25512,7596,143,55
25513,7596,152,119
25514,7596,163,197
25515,7597,91,69
25516,7598,91,70
25517,7599,91,71
25518,7599,106,84
25519,7600,91,72
25520,7600,132,71
25521,7601,91,73
25522,7602,91,74
25523,7602,158,23
25524,7602,164,165
25525,7603,91,76
25526,7604,91,77
25527,7605,91,78
25528,7606,91,79
25529,7607,91,80
25530,7608,91,81
25531,7608,128,25
25532,7608,151,159
25533,7608,156,112
25534,7608,182,187
25535,7608,199,67
25536,7609,91,81
25537,7610,91,81
25538,7611,91,84
25539,7612,91,84
25540,7613,91,84
25541,7613,137,51
25542,7614,91,87
25543,7614,106,105
25544,7615,91,87
25545,7615,116,29
25546,7615,180,145
25547,7616,91,87
25548,7616,168,79
25549,7617,91,87
25550,7618,91,87
25551,7618,137,8
25552,7619,91,92
25553,7620,91,92
25554,7621,91,92
25555,7622,91,95
25556,7622,108,69
25557,7622,121,148
25558,7622,132,103
25559,7622,134,101
25560,7622,152,183
25561,7622,155,190
25562,7622,176,17
25563,7622,190,87
25564,7623,91,95
25565,7624,91,99
25566,7625,91,99
25567,7626,91,99
25568,7627,91,102
25569,7628,91,102
25570,7628,100,193
25571,7629,91,102
25572,7630,91,102
25573,7631,91,102
25574,7632,91,102
25575,7633,91,108
25576,7634,91,108
25577,7635,91,110
25578,7636,91,110
25579,7637,91,110
25580,7637,93,184
25581,7638,91,110
25582,7639,91,118
25583,7640,91,118
25584,7641,91,118
25585,7642,91,118
25586,7643,91,123
25587,7643,106,114
25588,7644,91,123
25589,7645,91,123
25590,7646,91,123
25591,7647,91,128
25592,7647,116,33
25593,7647,132,90
25594,7647,185,169
25595,7648,91,128
25596,7649,91,131
25597,7650,91,131
25598,7651,91,133
25599,7652,91,133
25600,7652,147,193
25601,7653,91,136
25602,7654,91,136
25603,7655,91,138
25604,7656,91,138
25605,7657,91,138
25606,7657,189,74
25607,7658,91,138
25608,7658,123,72
25609,7658,127,198
25610,7659,91,138
25611,7660,91,138
25612,7661,91,146
25613,7661,140,143
25614,7661,141,124
25615,7661,149,55
25616,7661,151,86
25617,7661,193,182
25618,7662,91,146
25619,7662,98,182
25620,7663,91,146
25621,7664,91,146
25622,7664,137,104
25623,7665,91,146
25624,7666,91,146
25625,7667,91,152
25626,7668,91,152
25627,7669,91,155
25628,7670,91,155
25629,7671,91,155
25630,7672,91,155
25631,7673,91,155
25632,7674,91,161
25633,7675,91,161
25634,7675,156,59
25635,7675,184,57
25636,7676,91,161
25637,7677,91,164
25638,7678,91,164
25639,7679,91,164
25640,7680,91,164
25641,7681,91,164
25642,7682,91,170
25643,7683,91,170
25644,7684,91,170
25645,7685,91,170
25646,7686,91,170
25647,7687,91,176
25648,7688,91,176
25649,7688,184,180
25650,7689,91,176
25651,7689,95,9
25652,7689,96,25
25653,7689,97,36
25654,7689,107,143
25655,7689,124,195
25656,7690,91,176
25657,7691,91,176
25658,7692,91,181
25659,7693,91,181
25660,7694,91,181
25661,7695,91,181
25662,7695,104,129
25663,7696,91,181
25664,7696,98,73
25665,7697,91,186
25666,7697,100,150
25667,7698,91,186
25668,7699,91,186
25669,7699,119,72
25670,7700,91,186
25671,7701,91,190
25672,7702,91,190
25673,7703,91,190
25674,7703,134,22
25675,7704,91,190
25676,7705,91,190
25677,7706,91,190
25678,7707,91,190
25679,7708,91,190
25680,7709,91,199
25681,7710,91,199
25682,7710,184,186
25683,7711,92,63
25684,7712,92,101
25685,7712,105,40
25686,7712,122,187
25687,7712,129,45
25688,7712,143,6
25689,7712,152,103
25690,7712,159,51
25691,7712,181,123
25692,7712,190,196
25693,7712,197,160
25694,7713,92,102
25695,7714,92,136
25696,7714,95,45
25697,7714,182,23
25698,7715,92,139
25699,7716,92,144
25700,7716,95,82
25701,7716,133,99
25702,7716,157,97
25703,7716,167,169
25704,7717,92,147
25705,7717,103,49
25706,7718,92,166
25707,7719,92,167
25708,7719,161,59
25709,7720,92,173
25710,7720,97,91
25711,7720,103,175
25712,7720,122,158
25713,7721,92,179
25714,7721,101,162
25715,7722,92,189
25716,7722,176,5
25717,7723,92,197
25718,7724,92,200
25719,7724,95,81
25720,7724,99,166
25721,7724,107,157
25722,7724,112,162
25723,7724,119,6
25724,7724,120,3
25725,7724,124,151
25726,7724,131,49
25727,7724,143,58
25728,7724,166,49
25729,7724,190,150
25730,7724,191,140
25731,7725,93,1
25732,7726,93,2
25733,7727,93,3
25734,7728,93,5
25735,7729,93,6
25736,7729,111,142
25737,7729,152,175
25738,7730,93,7
25739,7731,93,8
25740,7731,156,177
25741,7732,93,9
25742,7733,93,11
25743,7734,93,12
25744,7734,161,135
25745,7734,176,161
25746,7735,93,14
25747,7736,93,19
25748,7736,117,52
25749,7737,93,20
25750,7738,93,22
25751,7738,95,179
25752,7738,105,90
25753,7739,93,26
25754,7739,104,175
25755,7739,111,144
25756,7739,151,6
25757,7740,93,28
25758,7741,93,29
25759,7742,93,29
25760,7742,184,125
25761,7743,93,31
25762,7744,93,32
25763,7744,105,184
25764,7745,93,36
25765,7745,126,33
25766,7746,93,37
25767,7746,95,110
25768,7747,93,42
25769,7748,93,42
25770,7749,93,46
25771,7749,118,143
25772,7750,93,47
25773,7750,135,158
25774,7751,93,52
25775,7751,96,125
25776,7752,93,53
25777,7752,96,164
25778,7752,101,170
25779,7752,105,127
25780,7753,93,54
25781,7754,93,56
25782,7755,93,57
25783,7756,93,57
25784,7756,96,145
25785,7757,93,61
25786,7757,125,189
25787,7757,135,78
25788,7757,160,199
25789,7758,93,63
25790,7758,143,98
25791,7758,193,155
25792,7759,93,67
25793,7759,97,111
25794,7759,146,172
25795,7760,93,69
25796,7761,93,70
25797,7761,111,109
25798,7762,93,71
25799,7763,93,74
25800,7763,97,196
25801,7764,93,76
25802,7764,96,122
25803,7765,93,76
25804,7765,97,188
25805,7766,93,78
25806,7767,93,80
25807,7768,93,82
25808,7769,93,84
25809,7770,93,85
25810,7770,122,150
25811,7771,93,87
25812,7771,125,130
25813,7771,150,122
25814,7771,165,91
25815,7771,166,193
25816,7772,93,89
25817,7772,127,122
25818,7772,139,176
25819,7773,93,92
25820,7774,93,93
25821,7774,118,35
25822,7775,93,95
25823,7776,93,102
25824,7776,185,147
25825,7777,93,102
25826,7778,93,105
25827,7778,108,140
25828,7778,125,59
25829,7778,145,76
25830,7778,156,124
25831,7778,160,42
25832,7779,93,105
25833,7779,117,160
25834,7779,128,189
25835,7779,135,33
25836,7779,156,49
25837,7779,185,95
25838,7780,93,108
25839,7781,93,110
25840,7782,93,113
25841,7782,100,18
25842,7782,105,194
25843,7782,121,46
25844,7783,93,114
25845,7784,93,114
25846,7784,180,14
25847,7785,93,117
25848,7786,93,118
25849,7786,102,13
25850,7786,128,181
25851,7786,149,25
25852,7786,150,138
25853,7786,182,157
25854,7786,185,28
25855,7787,93,122
25856,7788,93,123
25857,7788,180,104
25858,7789,93,124
25859,7790,93,125
25860,7791,93,126
25861,7792,93,132
25862,7793,93,133
25863,7793,158,62
25864,7793,160,130
25865,7794,93,134
25866,7795,93,136
25867,7796,93,137
25868,7796,161,183
25869,7797,93,138
25870,7797,102,134
25871,7797,121,78
25872,7797,135,160
25873,7797,182,114
25874,7797,193,149
25875,7798,93,142
25876,7798,105,166
25877,7798,121,10
25878,7798,146,165
25879,7799,93,144
25880,7800,93,145
25881,7801,93,145
25882,7801,117,39
25883,7802,93,147
25884,7802,164,29
25885,7803,93,147
25886,7804,93,149
25887,7805,93,149
25888,7805,111,192
25889,7805,132,158
25890,7805,135,148
25891,7805,168,75
25892,7805,184,46
25893,7805,193,143
25894,7806,93,151
25895,7806,183,64
25896,7806,199,44
25897,7807,93,154
25898,7808,93,155
25899,7808,129,109
25900,7808,158,198
25901,7809,93,156
25902,7809,104,28
25903,7809,118,152
25904,7809,129,171
25905,7809,152,156
25906,7810,93,158
25907,7811,93,163
25908,7811,125,162
25909,7811,132,70
25910,7812,93,166
25911,7813,93,166
25912,7814,93,169
25913,7815,93,170
25914,7816,93,171
25915,7817,93,171
25916,7818,93,173
25917,7819,93,176
25918,7819,113,174
25919,7819,132,54
25920,7819,133,61
25921,7819,140,80
25922,7819,141,26
25923,7819,165,166
25924,7819,176,36
25925,7819,185,60
25926,7819,199,73
25927,7820,93,176
25928,7821,93,178
25929,7821,100,146
25930,7822,93,179
25931,7822,164,96
25932,7823,93,183
25933,7823,151,156
25934,7824,93,186
25935,7824,145,155
25936,7825,93,187
25937,7825,127,41
25938,7825,143,179
25939,7825,182,112
25940,7826,93,188
25941,7827,93,190
25942,7828,93,190
25943,7828,96,115
25944,7829,93,190
25945,7829,96,156
25946,7830,94,7
25947,7831,94,10
25948,7832,94,11
25949,7833,94,12
25950,7834,94,15
25951,7834,103,167
25952,7834,171,148
25953,7835,94,23
25954,7835,182,100
25955,7836,94,27
25956,7837,94,36
25957,7838,94,39
25958,7838,193,33
25959,7839,94,50
25960,7840,94,51
25961,7841,94,55
25962,7841,109,59
25963,7842,94,56
25964,7843,94,58
25965,7844,94,60
25966,7845,94,62
25967,7846,94,65
25968,7847,94,66
25969,7848,94,69
25970,7849,94,72
25971,7850,94,75
25972,7850,103,181
25973,7850,139,143
25974,7851,94,79
25975,7852,94,81
25976,7853,94,82
25977,7853,133,32
25978,7854,94,83
25979,7855,94,86
25980,7856,94,100
25981,7856,140,93
25982,7857,94,104
25983,7858,94,105
25984,7859,94,106
25985,7860,94,106
25986,7861,94,108
25987,7861,105,49
25988,7861,136,117
25989,7861,143,50
25990,7861,150,56
25991,7861,167,93
25992,7861,181,126
25993,7861,190,199
25994,7862,94,109
25995,7863,94,113
25996,7863,170,183
25997,7864,94,114
25998,7865,94,116
25999,7866,94,118
26000,7867,94,120
26001,7867,159,186
26002,7868,94,121
26003,7868,125,50
26004,7869,94,124
26005,7870,94,128
26006,7870,102,105
26007,7870,109,166
26008,7870,110,144
26009,7870,111,120
26010,7871,94,133
26011,7872,94,136
26012,7873,94,137
26013,7874,94,141
26014,7875,94,142
26015,7876,94,144
26016,7876,126,13
26017,7877,94,145
26018,7878,94,147
26019,7878,95,166
26020,7878,199,190
26021,7879,94,151
26022,7880,94,151
26023,7880,98,11
26024,7880,106,171
26025,7881,94,155
26026,7882,94,156
26027,7883,94,157
26028,7884,94,158
26029,7885,94,160
26030,7886,94,162
26031,7887,94,164
26032,7888,94,166
26033,7888,95,170
26034,7889,94,166
26035,7890,94,169
26036,7890,198,197
26037,7891,94,170
26038,7892,94,171
26039,7893,94,173
26040,7894,94,175
26041,7895,94,177
26042,7896,94,178
26043,7897,94,182
26044,7898,94,182
26045,7899,94,186
26046,7900,94,192
26047,7900,109,113
26048,7901,94,196
26049,7902,94,196
26050,7903,94,199
26051,7904,94,200
26052,7905,95,3
26053,7905,101,136
26054,7905,159,128
26055,7906,95,4
26056,7906,112,31
26057,7906,171,39
26058,7907,95,5
26059,7908,95,6
26060,7908,146,44
26061,7909,95,7
26062,7909,149,197
26063,7909,150,88
26064,7909,165,87
26065,7909,166,104
26066,7909,193,160
26067,7910,95,16
26068,7910,97,84
26069,7910,166,84
26070,7911,95,18
26071,7912,95,21
26072,7913,95,25
26073,7914,95,33
26074,7915,95,34
26075,7915,96,49
26076,7915,117,36
26077,7916,95,36
26078,7916,97,12
26079,7916,157,94
26080,7917,95,37
26081,7917,117,28
26082,7917,118,36
26083,7918,95,40
26084,7918,97,114
26085,7919,95,41
26086,7920,95,46
26087,7920,121,25
26088,7921,95,48
26089,7921,99,66
26090,7922,95,53
26091,7923,95,56
26092,7923,97,7
26093,7924,95,57
26094,7924,96,75
26095,7925,95,59
26096,7925,105,1
26097,7926,95,61
26098,7927,95,65
26099,7927,126,28
26100,7928,95,69
26101,7929,95,70
26102,7930,95,73
26103,7930,102,116
26104,7930,160,109
26105,7931,95,74
26106,7932,95,79
26107,7932,121,146
26108,7933,95,84
26109,7933,97,172
26110,7933,122,175
26111,7933,152,110
26112,7934,95,89
26113,7934,138,118
26114,7935,95,90
26115,7935,109,153
26116,7936,95,93
26117,7936,181,139
26118,7936,183,94
26119,7936,200,102
26120,7937,95,99
26121,7937,96,8
26122,7938,95,100
26123,7938,131,129
26124,7939,95,104
26125,7939,118,109
26126,7940,95,109
26127,7941,95,118
26128,7942,95,119
26129,7942,105,174
26130,7943,95,120
26131,7943,111,31
26132,7944,95,132
26133,7945,95,134
26134,7945,105,111
26135,7946,95,136
26136,7946,183,82
26137,7947,95,139
26138,7947,126,99
26139,7947,128,152
26140,7947,198,168
26141,7947,200,109
26142,7948,95,141
26143,7949,95,148
26144,7949,117,115
26145,7949,135,89
26146,7949,152,193
26147,7949,164,131
26148,7949,176,173
26149,7950,95,148
26150,7950,129,82
26151,7950,200,87
26152,7951,95,153
26153,7951,164,78
26154,7952,95,155
26155,7953,95,158
26156,7953,96,27
26157,7954,95,164
26158,7955,95,168
26159,7955,109,86
26160,7956,95,175
26161,7957,95,176
26162,7957,164,129
26163,7958,95,184
26164,7958,100,74
26165,7958,105,49
26166,7959,95,187
26167,7960,95,188
26168,7961,95,190
26169,7961,96,36
26170,7961,99,155
26171,7961,107,105
26172,7961,112,77
26173,7961,157,168
26174,7961,197,117
26175,7962,95,198
26176,7962,96,178
26177,7963,95,199
26178,7963,199,112
26179,7964,96,4
26180,7965,96,6
26181,7966,96,12
26182,7967,96,15
26183,7967,97,49
26184,7968,96,16
26185,7968,104,167
26186,7968,111,97
26187,7969,96,20
26188,7969,102,7
26189,7970,96,21
26190,7970,118,14
26191,7971,96,22
26192,7971,111,9
26193,7971,142,61
26194,7971,156,16
26195,7972,96,23
26196,7972,97,26
26197,7972,101,158
26198,7973,96,29
26199,7973,97,43
26200,7974,96,38
26201,7974,97,120
26202,7975,96,57
26203,7976,96,59
26204,7976,176,95
26205,7977,96,65
26206,7978,96,67
26207,7979,96,68
26208,7979,97,193
26209,7980,96,73
26210,7980,127,62
26211,7980,133,7
26212,7981,96,76
26213,7982,96,84
26214,7982,161,98
26215,7983,96,87
26216,7984,96,90
26217,7984,133,18
26218,7985,96,94
26219,7985,111,153
26220,7986,96,97
26221,7986,133,73
26222,7986,143,130
26223,7987,96,100
26224,7987,158,172
26225,7987,185,173
26226,7987,199,174
26227,7988,96,104
26228,7989,96,111
26229,7989,97,51
26230,7989,105,186
26231,7990,96,114
26232,7991,96,115
26233,7992,96,118
26234,7992,168,38
26235,7992,170,161
26236,7993,96,119
26237,7994,96,124
26238,7994,160,24
26239,7994,170,78
26240,7994,182,9
26241,7995,96,128
26242,7995,105,165
26243,7995,142,64
26244,7996,96,130
26245,7997,96,132
26246,7998,96,147
26247,7998,113,104
26248,7999,96,149
26249,8000,96,166
26250,8001,96,168
26251,8002,96,169
26252,8002,131,110
26253,8002,146,179
26254,8003,96,172
26255,8004,96,179
26256,8004,132,115
26257,8005,96,189
26258,8005,183,109
26259,8006,96,190
26260,8007,96,193
26261,8007,104,143
26262,8008,97,15
26263,8008,107,152
26264,8008,112,21
26265,8008,119,92
26266,8008,131,104
26267,8008,138,132
26268,8008,149,55
26269,8008,150,138
26270,8008,155,115
26271,8008,157,146
26272,8008,165,152
26273,8008,166,95
26274,8008,167,78
26275,8008,191,67
26276,8009,97,51
26277,8009,164,6
26278,8010,97,55
26279,8010,146,146
26280,8011,97,56
26281,8011,99,34
26282,8011,103,6
26283,8011,107,47
26284,8011,112,79
26285,8011,122,6
26286,8011,124,114
26287,8011,144,72
26288,8011,149,134
26289,8011,167,76
26290,8011,171,79
26291,8011,179,28
26292,8011,190,128
26293,8011,197,62
26294,8012,97,58
26295,8013,97,77
26296,8013,129,120
26297,8014,97,79
26298,8015,97,82
26299,8016,97,94
26300,8016,114,104
26301,8017,97,122
26302,8018,97,128
26303,8018,150,164
26304,8018,166,110
26305,8018,197,160
26306,8019,97,128
26307,8019,105,27
26308,8020,97,145
26309,8020,120,139
26310,8020,124,123
26311,8021,97,159
26312,8022,97,159
26313,8022,111,6
26314,8023,97,164
26315,8023,136,128
26316,8024,97,173
26317,8024,124,116
26318,8025,97,175
26319,8025,121,33
26320,8025,131,78
26321,8026,97,179
26322,8027,97,183
26323,8027,135,162
26324,8028,97,183
26325,8029,98,1
26326,8029,106,24
26327,8030,98,2
26328,8030,113,10
26329,8031,98,4
26330,8032,98,6
26331,8033,98,7
26332,8034,98,8
26333,8035,98,9
26334,8036,98,10
26335,8037,98,14
26336,8038,98,15
26337,8039,98,17
26338,8040,98,18
26339,8041,98,19
26340,8042,98,20
26341,8042,125,78
26342,8043,98,21
26343,8044,98,23
26344,8044,147,121
26345,8044,168,151
26346,8045,98,24
26347,8045,100,6
26348,8046,98,25
26349,8046,142,70
26350,8047,98,26
26351,8047,116,155
26352,8048,98,26
26353,8049,98,30
26354,8050,98,30
26355,8051,98,30
26356,8052,98,34
26357,8052,123,57
26358,8053,98,35
26359,8054,98,35
26360,8055,98,39
26361,8056,98,39
26362,8056,156,170
26363,8056,189,32
26364,8057,98,39
26365,8058,98,42
26366,8059,98,42
26367,8059,148,61
26368,8060,98,45
26369,8061,98,45
26370,8062,98,47
26371,8063,98,48
26372,8064,98,48
26373,8065,98,48
26374,8065,168,40
26375,8066,98,52
26376,8067,98,54
26377,8068,98,54
26378,8069,98,54
26379,8070,98,58
26380,8071,98,59
26381,8072,98,59
26382,8072,114,135
26383,8072,125,91
26384,8072,170,71
26385,8072,181,180
26386,8072,183,48
26387,8073,98,61
26388,8073,140,183
26389,8074,98,62
26390,8075,98,62
26391,8075,113,171
26392,8076,98,64
26393,8077,98,64
26394,8078,98,66
26395,8079,98,66
26396,8080,98,68
26397,8081,98,68
26398,8082,98,71
26399,8082,149,172
26400,8083,98,71
26401,8084,98,73
26402,8085,98,73
26403,8085,145,192
26404,8085,147,136
26405,8086,98,73
26406,8087,98,77
26407,8088,98,77
26408,8089,98,79
26409,8090,98,79
26410,8090,123,25
26411,8091,98,82
26412,8091,116,43
26413,8092,98,82
26414,8092,106,6
26415,8093,98,82
